ASX Code,Date,Price sens.,Headline
IJP,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
GLD,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
ITE,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IGR,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IBA,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
GLP,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IUS,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
AES,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IVV,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IVE,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IEM,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IJR,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IAA,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IJH,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IOO,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IEU,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IXI,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IXJ,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IKO,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IZZ,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
ISO,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IOZ,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
ILC,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IHD,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IHO,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
IHV,08/05/2024  5:08 PM,,NUMBER OF OUTSTANDING UNITS AND FUND FLOWS  4  pages  266.6KB
